<DATE>	<TIME>	<BID>	<ASK>	<LAST>	<VOLUME>	<FLAGS>
2026.04.14	00:03:30.673	0.78236	0.78461			6
2026.04.14	00:04:00.155	0.78235				2
2026.04.14	00:04:31.087		0.78461			4
2026.04.14	00:05:00.189	0.78235				2
2026.04.14	00:05:01.622	0.78258	0.78480			6
2026.04.14	00:05:03.059		0.78481			4
2026.04.14	00:05:07.940		0.78471			4
2026.04.14	00:05:10.060		0.78472			4
2026.04.14	00:05:14.515		0.78483			4
2026.04.14	00:05:18.517		0.78484			4
2026.04.14	00:05:32.440		0.78474			4
2026.04.14	00:05:32.740		0.78454			4
2026.04.14	00:05:33.186		0.78458			4
2026.04.14	00:05:34.369		0.78487			4
2026.04.14	00:05:39.751	0.78315	0.78449			6
2026.04.14	00:06:15.852	0.78315				2
2026.04.14	00:07:01.087	0.78315	0.78449			6
2026.04.14	00:07:29.753	0.78314				2
2026.04.14	00:08:11.969	0.78314	0.78449			6
2026.04.14	00:08:25.033	0.78315				2
2026.04.14	00:09:11.087	0.78315				2
2026.04.14	00:09:19.756	0.78316	0.78449			6
2026.04.14	00:10:00.173	0.78316				2
2026.04.14	00:10:00.474	0.78329				2
2026.04.14	00:10:20.478		0.78449			4
2026.04.14	00:10:36.107	0.78330				2
2026.04.14	00:10:40.451	0.78329				2
2026.04.14	00:10:46.441	0.78331				2
2026.04.14	00:11:02.778	0.78332				2
2026.04.14	00:11:21.087		0.78449			4
2026.04.14	00:11:22.877	0.78331				2
2026.04.14	00:11:28.289	0.78335				2
2026.04.14	00:12:03.076	0.78335				2
2026.04.14	00:12:07.260	0.78334				2
2026.04.14	00:12:08.373	0.78335				2
2026.04.14	00:12:12.077	0.78334				2
2026.04.14	00:12:22.578		0.78449			4
2026.04.14	00:12:47.210	0.78335				2
2026.04.14	00:12:57.378	0.78342	0.78451			6
2026.04.14	00:13:03.676	0.78342				2
2026.04.14	00:14:01.088	0.78342	0.78451			6
2026.04.14	00:14:21.329	0.78339	0.78449			6
2026.04.14	00:14:28.577	0.78340				2
2026.04.14	00:15:00.004	0.78340				2
2026.04.14	00:15:14.655	0.78346	0.78437			6
2026.04.14	00:15:41.120	0.78342	0.78433			6
2026.04.14	00:15:56.190	0.78322	0.78460			6
2026.04.14	00:15:57.165	0.78341	0.78449			6
2026.04.14	00:16:02.177	0.78341				2
2026.04.14	00:16:08.341	0.78339				2
2026.04.14	00:16:08.641	0.78341				2
2026.04.14	00:16:27.493	0.78340				2
2026.04.14	00:16:46.278	0.78341				2
2026.04.14	00:16:53.477	0.78340				2
2026.04.14	00:16:57.677		0.78449			4
2026.04.14	00:17:01.088	0.78340				2
2026.04.14	00:17:03.677	0.78341				2
2026.04.14	00:17:54.676	0.78340				2
2026.04.14	00:18:01.334	0.78340	0.78449			6
2026.04.14	00:18:10.320		0.78432			4
2026.04.14	00:18:10.621	0.78336				2
2026.04.14	00:18:37.277	0.78337				2
2026.04.14	00:18:40.824	0.78336				2
2026.04.14	00:18:44.194	0.78337				2
2026.04.14	00:18:57.589		0.78434			4
2026.04.14	00:19:01.985	0.78337				2
2026.04.14	00:19:03.378	0.78338				2
2026.04.14	00:19:52.590	0.78339				2
2026.04.14	00:19:58.577		0.78434			4
2026.04.14	00:20:02.477	0.78339				2
2026.04.14	00:20:47.598	0.78337	0.78431			6
2026.04.14	00:21:00.194	0.78337				2
2026.04.14	00:21:31.041	0.78328	0.78426			6
2026.04.14	00:21:31.644	0.78330				2
2026.04.14	00:21:34.787	0.78327				2
2026.04.14	00:21:40.774	0.78325				2
2026.04.14	00:21:41.899	0.78330				2
2026.04.14	00:21:42.677	0.78331				2
2026.04.14	00:22:00.376	0.78331				2
2026.04.14	00:22:16.877		0.78428			4
2026.04.14	00:22:22.592	0.78333	0.78425			6
2026.04.14	00:23:04.765	0.78333				2
2026.04.14	00:23:17.592	0.78327	0.78423			6
2026.04.14	00:23:39.742	0.78333				2
2026.04.14	00:24:01.277	0.78333				2
2026.04.14	00:24:18.852		0.78423			4
2026.04.14	00:24:34.743	0.78328				2
2026.04.14	00:25:01.277	0.78328				2
2026.04.14	00:25:10.915	0.78324	0.78419			6
2026.04.14	00:25:11.216	0.78320				2
2026.04.14	00:25:13.139	0.78321				2
2026.04.14	00:25:24.760	0.78319				2
2026.04.14	00:25:25.060	0.78318				2
2026.04.14	00:25:35.103	0.78319				2
2026.04.14	00:26:02.510	0.78319				2
2026.04.14	00:26:10.922		0.78419			4
2026.04.14	00:26:11.963	0.78320				2
2026.04.14	00:26:24.071	0.78319				2
2026.04.14	00:26:35.402	0.78318				2
2026.04.14	00:26:42.884	0.78316				2
2026.04.14	00:27:00.832	0.78316				2
2026.04.14	00:27:01.133		0.78416			4
2026.04.14	00:28:00.678	0.78316				2
2026.04.14	00:28:06.078		0.78416			4
2026.04.14	00:28:39.813	0.78315				2
2026.04.14	00:28:44.819	0.78316				2
2026.04.14	00:29:00.976	0.78315				2
2026.04.14	00:29:07.577		0.78416			4
2026.04.14	00:30:00.069	0.78315				2
2026.04.14	00:30:08.177		0.78416			4
2026.04.14	00:30:24.977	0.78314				2
2026.04.14	00:30:41.478	0.78315				2
2026.04.14	00:30:48.343	0.78314				2
2026.04.14	00:30:48.646	0.78316				2
2026.04.14	00:31:01.088	0.78316				2
2026.04.14	00:31:02.777	0.78317				2
2026.04.14	00:31:06.389	0.78318				2
2026.04.14	00:31:08.003	0.78319				2
2026.04.14	00:31:08.303	0.78322	0.78430			6
2026.04.14	00:31:18.257	0.78319	0.78419			6
2026.04.14	00:31:19.378	0.78322	0.78430			6
2026.04.14	00:31:25.203		0.78419			4
2026.04.14	00:32:00.376	0.78322				2
2026.04.14	00:32:08.035		0.78428			4
2026.04.14	00:33:03.036	0.78322				2
2026.04.14	00:33:11.088		0.78428			4
2026.04.14	00:33:36.677	0.78323				2
2026.04.14	00:34:00.978	0.78322				2
2026.04.14	00:34:10.210	0.78323				2
2026.04.14	00:34:17.476		0.78428			4
2026.04.14	00:34:23.056		0.78421			4
2026.04.14	00:34:24.977	0.78322				2
2026.04.14	00:34:44.477	0.78323				2
2026.04.14	00:35:00.676	0.78323				2
2026.04.14	00:35:05.208		0.78431			4
2026.04.14	00:35:05.509	0.78324	0.78423			6
2026.04.14	00:35:07.577	0.78323				2
2026.04.14	00:35:39.677	0.78322				2
2026.04.14	00:36:00.233	0.78322	0.78424			6
2026.04.14	00:36:13.631	0.78323				2
2026.04.14	00:36:30.059		0.78445			4
2026.04.14	00:36:30.365	0.78325				2
2026.04.14	00:36:41.259	0.78326				2
2026.04.14	00:36:46.467	0.78325				2
2026.04.14	00:36:55.213	0.78326				2
2026.04.14	00:36:57.288	0.78325				2
2026.04.14	00:36:59.219	0.78326				2
2026.04.14	00:36:59.521	0.78327				2
2026.04.14	00:37:00.563	0.78327				2
2026.04.14	00:37:05.125	0.78328				2
2026.04.14	00:37:20.176	0.78329				2
2026.04.14	00:37:25.061		0.78452			4
2026.04.14	00:37:52.276	0.78330				2
2026.04.14	00:38:02.640	0.78330				2
2026.04.14	00:38:20.062		0.78450			4
2026.04.14	00:38:24.336	0.78329				2
2026.04.14	00:38:33.077	0.78330				2
2026.04.14	00:38:44.344	0.78331				2
2026.04.14	00:39:01.786	0.78331				2
2026.04.14	00:39:04.172	0.78332				2
2026.04.14	00:39:09.155	0.78331				2
2026.04.14	00:39:15.061		0.78451			4
2026.04.14	00:39:26.753	0.78334				2
2026.04.14	00:39:28.084		0.78453			4
2026.04.14	00:39:32.741	0.78335				2
2026.04.14	00:40:00.073	0.78335				2
2026.04.14	00:40:00.373	0.78336				2
2026.04.14	00:40:22.785		0.78448			4
