<DATE>	<TIME>	<BID>	<ASK>	<LAST>	<VOLUME>	<FLAGS>
2026.02.27	00:03:30.701	0.77355	0.77539			6
2026.02.27	00:04:00.139	0.77355				2
2026.02.27	00:04:30.802		0.77539			4
2026.02.27	00:05:00.235	0.77355				2
2026.02.27	00:05:00.537	0.77342	0.77537			6
2026.02.27	00:05:24.601	0.77353	0.77510			6
2026.02.27	00:06:00.154	0.77353				2
2026.02.27	00:06:19.571	0.77355	0.77506			6
2026.02.27	00:06:21.428	0.77385	0.77517			6
2026.02.27	00:06:21.752	0.77387				2
2026.02.27	00:06:22.375	0.77389				2
2026.02.27	00:06:22.684	0.77387				2
2026.02.27	00:06:25.465	0.77394				2
2026.02.27	00:06:25.786	0.77389				2
2026.02.27	00:06:26.405	0.77394				2
2026.02.27	00:06:26.705	0.77389				2
2026.02.27	00:06:27.323	0.77394				2
2026.02.27	00:06:27.637	0.77389				2
2026.02.27	00:06:29.495	0.77394				2
2026.02.27	00:06:29.802	0.77389				2
2026.02.27	00:06:30.430	0.77394				2
2026.02.27	00:06:30.737	0.77389				2
2026.02.27	00:06:31.359	0.77399				2
2026.02.27	00:06:31.667	0.77394				2
2026.02.27	00:06:33.512	0.77399				2
2026.02.27	00:06:33.818	0.77394				2
2026.02.27	00:06:34.438	0.77399				2
2026.02.27	00:06:34.744	0.77394				2
2026.02.27	00:06:35.359	0.77399				2
2026.02.27	00:06:35.677	0.77394				2
2026.02.27	00:06:36.605	0.77399				2
2026.02.27	00:06:58.139		0.77506			4
2026.02.27	00:07:00.006	0.77399				2
2026.02.27	00:07:28.950	0.77407				2
2026.02.27	00:07:53.047		0.77514			4
2026.02.27	00:08:00.290	0.77407				2
2026.02.27	00:08:16.622	0.77409				2
2026.02.27	00:08:21.020	0.77419				2
2026.02.27	00:08:39.832	0.77416				2
2026.02.27	00:08:47.934		0.77509			4
2026.02.27	00:09:00.193	0.77416				2
2026.02.27	00:09:06.439	0.77442				2
2026.02.27	00:09:39.625	0.77441				2
2026.02.27	00:09:43.068		0.77506			4
2026.02.27	00:10:00.076	0.77446				2
2026.02.27	00:10:12.428	0.77455	0.77523			6
2026.02.27	00:10:17.773	0.77454				2
2026.02.27	00:10:18.732	0.77453				2
2026.02.27	00:10:19.051	0.77455				2
2026.02.27	00:10:22.167	0.77445				2
2026.02.27	00:10:24.973	0.77455				2
2026.02.27	00:10:31.872	0.77445				2
2026.02.27	00:10:34.052	0.77455				2
2026.02.27	00:10:35.908	0.77454				2
2026.02.27	00:10:37.139	0.77455				2
2026.02.27	00:10:38.401	0.77445				2
2026.02.27	00:10:39.971	0.77455				2
2026.02.27	00:10:41.557	0.77454				2
2026.02.27	00:10:43.181	0.77455				2
2026.02.27	00:10:45.085	0.77449				2
2026.02.27	00:10:46.064	0.77455				2
2026.02.27	00:10:48.577	0.77449				2
2026.02.27	00:10:48.883	0.77450				2
2026.02.27	00:10:49.207	0.77455				2
2026.02.27	00:10:56.784	0.77450				2
2026.02.27	00:10:58.034	0.77455				2
2026.02.27	00:10:59.292	0.77450				2
2026.02.27	00:11:00.245	0.77450				2
2026.02.27	00:11:01.199	0.77455				2
2026.02.27	00:11:04.032	0.77456	0.77524			6
2026.02.27	00:11:04.341	0.77455	0.77526			6
2026.02.27	00:11:06.244	0.77403	0.77508			6
2026.02.27	00:11:07.510	0.77436	0.77506			6
2026.02.27	00:11:10.332	0.77455	0.77526			6
2026.02.27	00:11:11.248	0.77436	0.77506			6
2026.02.27	00:11:14.350	0.77444				2
2026.02.27	00:11:22.501	0.77455	0.77526			6
2026.02.27	00:11:23.431	0.77444	0.77506			6
2026.02.27	00:11:25.962	0.77445				2
2026.02.27	00:11:26.264	0.77462				2
