<DATE>	<TIME>	<BID>	<ASK>	<LAST>	<VOLUME>	<FLAGS>
2026.04.03	00:03:30.833	0.79730	0.80095			6
2026.04.03	00:04:01.984	0.79730				2
2026.04.03	00:04:51.087		0.80095			4
2026.04.03	00:05:00.135	0.79730				2
2026.04.03	00:05:02.501	0.79660	0.80025			6
2026.04.03	00:05:44.739	0.79746	0.80173			6
2026.04.03	00:06:01.086	0.79746				2
2026.04.03	00:06:39.536		0.79911			4
2026.04.03	00:07:00.013	0.79746				2
2026.04.03	00:07:00.915		0.79897			4
2026.04.03	00:07:02.117		0.79944			4
2026.04.03	00:08:00.156	0.79746				2
2026.04.03	00:08:02.570		0.79944			4
2026.04.03	00:09:00.072	0.79746				2
2026.04.03	00:09:02.572		0.79944			4
2026.04.03	00:10:00.072	0.79746				2
2026.04.03	00:10:02.573		0.79944			4
2026.04.03	00:11:00.300	0.79746				2
2026.04.03	00:11:08.790		0.79944			4
2026.04.03	00:12:00.300	0.79746				2
2026.04.03	00:12:09.542		0.79944			4
2026.04.03	00:13:00.300	0.79746				2
2026.04.03	00:13:06.674	0.79775	0.79892			6
2026.04.03	00:13:07.274	0.79784	0.79901			6
2026.04.03	00:13:07.575	0.79775	0.79892			6
2026.04.03	00:13:07.875	0.79784	0.79901			6
2026.04.03	00:13:08.475	0.79775	0.79892			6
2026.04.03	00:13:08.776	0.79774	0.79891			6
2026.04.03	00:13:09.076	0.79784	0.79901			6
2026.04.03	00:13:09.376	0.79774	0.79891			6
2026.04.03	00:13:09.676	0.79784	0.79901			6
2026.04.03	00:13:09.978	0.79774	0.79891			6
2026.04.03	00:13:10.578	0.79784	0.79901			6
2026.04.03	00:13:10.877	0.79774	0.79891			6
2026.04.03	00:13:12.680	0.79784	0.79901			6
2026.04.03	00:13:12.980	0.79774	0.79891			6
2026.04.03	00:13:14.186	0.79784	0.79901			6
2026.04.03	00:13:14.788	0.79774	0.79891			6
2026.04.03	00:13:18.102	0.79779	0.79896			6
2026.04.03	00:13:18.403	0.79774	0.79891			6
2026.04.03	00:13:20.208	0.79784	0.79901			6
2026.04.03	00:13:20.509	0.79775	0.79892			6
2026.04.03	00:13:22.013	0.79784	0.79901			6
2026.04.03	00:13:22.614	0.79775	0.79892			6
2026.04.03	00:13:22.917	0.79784	0.79901			6
2026.04.03	00:13:23.217	0.79775	0.79892			6
2026.04.03	00:13:25.027	0.79784	0.79901			6
2026.04.03	00:13:25.328	0.79775	0.79892			6
2026.04.03	00:13:26.532	0.79784	0.79901			6
2026.04.03	00:13:26.832	0.79775	0.79892			6
2026.04.03	00:13:28.039	0.79784	0.79901			6
2026.04.03	00:13:28.645	0.79775	0.79892			6
2026.04.03	00:13:31.654	0.79784	0.79901			6
2026.04.03	00:13:32.255	0.79775	0.79892			6
2026.04.03	00:13:32.558	0.79784	0.79901			6
2026.04.03	00:13:33.162	0.79775	0.79892			6
2026.04.03	00:13:34.669	0.79784	0.79901			6
2026.04.03	00:13:34.970	0.79775	0.79892			6
2026.04.03	00:13:36.475	0.79784	0.79901			6
2026.04.03	00:13:36.775	0.79775	0.79892			6
2026.04.03	00:13:37.675	0.79784	0.79901			6
2026.04.03	00:13:37.975	0.79775	0.79892			6
2026.04.03	00:13:38.576	0.79784	0.79901			6
2026.04.03	00:13:38.876	0.79775	0.79892			6
2026.04.03	00:13:40.985	0.79784	0.79901			6
2026.04.03	00:13:41.285	0.79775	0.79892			6
2026.04.03	00:13:42.487	0.79780	0.79897			6
2026.04.03	00:13:42.794	0.79775	0.79892			6
2026.04.03	00:13:47.312	0.79784	0.79901			6
2026.04.03	00:13:47.914	0.79775	0.79892			6
2026.04.03	00:13:48.215	0.79643	0.80023			6
2026.04.03	00:13:49.185	0.79746	0.79944			6
2026.04.03	00:14:00.155	0.79746				2
2026.04.03	00:14:49.569		0.79944			4
2026.04.03	00:15:00.003	0.79746				2
2026.04.03	00:15:55.868		0.79944			4
2026.04.03	00:16:00.080	0.79746				2
2026.04.03	00:17:00.069	0.79746	0.79944			6
2026.04.03	00:18:01.985	0.79746	0.79944			6
2026.04.03	00:19:00.686	0.79746				2
2026.04.03	00:19:02.687		0.79944			4
2026.04.03	00:20:00.073	0.79746				2
2026.04.03	00:20:02.689		0.79944			4
2026.04.03	00:21:02.161	0.79746				2
2026.04.03	00:21:04.694		0.79944			4
2026.04.03	00:22:00.446	0.79746				2
2026.04.03	00:22:07.860		0.79944			4
2026.04.03	00:23:04.694	0.79746				2
2026.04.03	00:23:08.362		0.79944			4
2026.04.03	00:24:00.380	0.79746				2
2026.04.03	00:24:08.365		0.79944			4
2026.04.03	00:25:01.984	0.79746				2
2026.04.03	00:25:09.852		0.79944			4
2026.04.03	00:26:00.447	0.79746				2
2026.04.03	00:26:11.087		0.79944			4
2026.04.03	00:27:00.369	0.79746				2
2026.04.03	00:27:15.446		0.79944			4
2026.04.03	00:28:00.447	0.79746				2
2026.04.03	00:28:15.447		0.79944			4
2026.04.03	00:29:00.448	0.79746				2
2026.04.03	00:29:16.569		0.79944			4
2026.04.03	00:30:00.069	0.79746				2
2026.04.03	00:30:17.328		0.79944			4
2026.04.03	00:30:30.921		0.79943			4
2026.04.03	00:30:31.221		0.79944			4
2026.04.03	00:30:56.170		0.79943			4
2026.04.03	00:31:00.072	0.79746				2
2026.04.03	00:31:09.501		0.79942			4
2026.04.03	00:31:09.801		0.79941			4
2026.04.03	00:31:15.924		0.79940			4
2026.04.03	00:31:25.270		0.79939			4
2026.04.03	00:31:33.252		0.79938			4
2026.04.03	00:31:35.470		0.79939			4
2026.04.03	00:31:36.370		0.79938			4
2026.04.03	00:31:38.321		0.79934			4
2026.04.03	00:31:39.243		0.79933			4
2026.04.03	00:31:39.547		0.79934			4
2026.04.03	00:31:43.569		0.79935			4
2026.04.03	00:31:43.869		0.79934			4
2026.04.03	00:31:50.170		0.79935			4
2026.04.03	00:31:53.982		0.79936			4
2026.04.03	00:31:56.175		0.79935			4
2026.04.03	00:31:59.775		0.79934			4
2026.04.03	00:32:01.088	0.79746				2
2026.04.03	00:32:07.570		0.79933			4
2026.04.03	00:32:22.269		0.79934			4
2026.04.03	00:32:24.176		0.79933			4
2026.04.03	00:32:27.370		0.79932			4
2026.04.03	00:32:34.870		0.79931			4
2026.04.03	00:32:36.969		0.79932			4
2026.04.03	00:32:40.269		0.79931			4
2026.04.03	00:32:47.773		0.79930			4
2026.04.03	00:33:00.369	0.79746				2
2026.04.03	00:33:00.669		0.79929			4
2026.04.03	00:33:04.872		0.79928			4
2026.04.03	00:33:07.574		0.79929			4
2026.04.03	00:33:08.770		0.79928			4
2026.04.03	00:33:11.171		0.79929			4
2026.04.03	00:33:14.874		0.79928			4
2026.04.03	00:33:15.175	0.79775				2
2026.04.03	00:33:15.475	0.79770	0.79929			6
2026.04.03	00:33:15.774		0.79931			4
2026.04.03	00:33:22.570		0.79930			4
2026.04.03	00:33:35.169		0.79931			4
2026.04.03	00:33:37.569		0.79930			4
2026.04.03	00:33:43.711		0.79931			4
2026.04.03	00:33:45.672		0.79930			4
2026.04.03	00:34:00.070	0.79770				2
2026.04.03	00:34:01.335		0.79929			4
2026.04.03	00:34:05.110		0.79930			4
2026.04.03	00:34:06.852	0.79766				2
2026.04.03	00:34:15.452	0.79781				2
2026.04.03	00:34:15.969		0.79929			4
2026.04.03	00:34:17.894		0.79928			4
2026.04.03	00:34:25.270		0.79927			4
2026.04.03	00:34:38.876	0.79779				2
2026.04.03	00:34:46.570		0.79926			4
2026.04.03	00:34:54.875	0.79765				2
2026.04.03	00:34:55.175		0.79925			4
2026.04.03	00:34:59.498		0.79926			4
2026.04.03	00:35:00.238	0.79765				2
2026.04.03	00:35:00.539		0.79925			4
2026.04.03	00:35:01.570		0.79924			4
2026.04.03	00:35:05.469	0.79763				2
2026.04.03	00:35:08.943		0.79925			4
2026.04.03	00:35:15.757		0.79924			4
2026.04.03	00:35:17.770		0.79925			4
2026.04.03	00:35:29.529		0.79924			4
2026.04.03	00:35:32.770		0.79923			4
2026.04.03	00:35:35.730		0.79924			4
2026.04.03	00:35:36.179		0.79922			4
2026.04.03	00:35:37.752		0.79923			4
2026.04.03	00:35:38.053		0.79922			4
2026.04.03	00:35:46.569		0.79921			4
2026.04.03	00:35:54.876	0.79771				2
2026.04.03	00:35:56.169		0.79922			4
2026.04.03	00:35:57.374		0.79921			4
2026.04.03	00:35:59.046		0.79920			4
2026.04.03	00:36:01.870	0.79771				2
2026.04.03	00:36:12.837		0.79919			4
2026.04.03	00:36:13.139		0.79920			4
2026.04.03	00:36:20.421		0.79921			4
2026.04.03	00:36:20.720		0.79920			4
2026.04.03	00:36:21.594	0.79769				2
2026.04.03	00:36:21.894	0.79749	0.79923			6
2026.04.03	00:36:23.159		0.79922			4
2026.04.03	00:36:27.352		0.79920			4
2026.04.03	00:36:31.765		0.79923			4
2026.04.03	00:36:32.066		0.79920			4
2026.04.03	00:36:42.374		0.79919			4
2026.04.03	00:36:44.424		0.79918			4
2026.04.03	00:36:45.070		0.79917			4
2026.04.03	00:36:54.570	0.79751				2
2026.04.03	00:36:59.936		0.79916			4
2026.04.03	00:37:01.883	0.79751				2
2026.04.03	00:37:09.104		0.79917			4
2026.04.03	00:37:18.969		0.79916			4
2026.04.03	00:37:24.071		0.79917			4
2026.04.03	00:37:27.318	0.79793				2
2026.04.03	00:37:33.369	0.79794				2
2026.04.03	00:37:33.670		0.79916			4
2026.04.03	00:37:35.169	0.79793	0.79917			6
2026.04.03	00:37:48.370	0.79794	0.79916			6
2026.04.03	00:37:51.049	0.79793	0.79917			6
2026.04.03	00:38:01.269	0.79793				2
2026.04.03	00:38:03.069	0.79794				2
2026.04.03	00:38:03.369		0.79916			4
2026.04.03	00:38:06.704	0.79793	0.79917			6
2026.04.03	00:38:20.269	0.79794	0.79916			6
2026.04.03	00:38:21.568	0.79795				2
2026.04.03	00:38:21.870		0.79915			4
2026.04.03	00:38:25.321	0.79796	0.79914			6
2026.04.03	00:38:29.079	0.79794	0.79916			6
2026.04.03	00:38:29.381	0.79796	0.79914			6
2026.04.03	00:38:30.669	0.79795	0.79915			6
2026.04.03	00:38:35.469	0.79796	0.79914			6
2026.04.03	00:38:44.267	0.79792				2
2026.04.03	00:38:44.571	0.79794	0.79916			6
2026.04.03	00:38:50.470	0.79795	0.79915			6
2026.04.03	00:38:53.902	0.79796	0.79914			6
2026.04.03	00:38:54.202	0.79795	0.79915			6
2026.04.03	00:38:56.585	0.79797				2
2026.04.03	00:38:56.885	0.79800	0.79910			6
2026.04.03	00:38:57.969	0.79799	0.79911			6
2026.04.03	00:39:00.056	0.79800	0.79910			6
2026.04.03	00:39:16.569	0.79801				2
2026.04.03	00:39:16.869		0.79909			4
2026.04.03	00:39:35.008	0.79803	0.79907			6
2026.04.03	00:39:38.657	0.79802	0.79908			6
2026.04.03	00:39:44.950	0.79801				2
2026.04.03	00:39:45.250		0.79909			4
2026.04.03	00:39:58.808	0.79802	0.79908			6
2026.04.03	00:39:59.108	0.79806	0.79904			6
2026.04.03	00:39:59.949	0.79807	0.79903			6
2026.04.03	00:40:00.250	0.79807				2
2026.04.03	00:40:01.269	0.79806	0.79904			6
2026.04.03	00:40:06.059	0.79807	0.79903			6
2026.04.03	00:40:24.010	0.79808	0.79902			6
2026.04.03	00:40:34.062	0.79807	0.79903			6
2026.04.03	00:40:35.771	0.79808	0.79902			6
2026.04.03	00:40:41.086	0.79807	0.79903			6
2026.04.03	00:40:41.426	0.79808				2
2026.04.03	00:40:41.727		0.79902			4
2026.04.03	00:40:42.856	0.79807				2
2026.04.03	00:40:43.157		0.79903			4
2026.04.03	00:40:43.457	0.79808	0.79902			6
2026.04.03	00:41:04.569	0.79808				2
2026.04.03	00:41:05.406	0.79806				2
2026.04.03	00:41:05.707	0.79802	0.79908			6
2026.04.03	00:41:15.370	0.79801	0.79909			6
2026.04.03	00:41:21.010	0.79803	0.79907			6
2026.04.03	00:41:25.533	0.79801	0.79909			6
2026.04.03	00:41:32.469	0.79802				2
2026.04.03	00:41:32.770		0.79908			4
2026.04.03	00:41:36.670	0.79801	0.79909			6
2026.04.03	00:41:39.069	0.79802	0.79908			6
2026.04.03	00:41:40.176	0.79804	0.79906			6
2026.04.03	00:41:42.069	0.79803	0.79907			6
2026.04.03	00:41:44.898	0.79802	0.79908			6
2026.04.03	00:41:45.198	0.79804	0.79906			6
2026.04.03	00:41:50.794	0.79802	0.79908			6
2026.04.03	00:41:53.356	0.79801	0.79909			6
2026.04.03	00:41:56.170	0.79802	0.79908			6
2026.04.03	00:41:56.752	0.79804				2
2026.04.03	00:41:57.053		0.79906			4
2026.04.03	00:42:00.670	0.79804				2
2026.04.03	00:42:05.368	0.79805	0.79905			6
2026.04.03	00:42:15.035	0.79806				2
2026.04.03	00:42:15.336		0.79904			4
2026.04.03	00:42:19.374	0.79804	0.79906			6
2026.04.03	00:42:33.509	0.79806	0.79904			6
2026.04.03	00:42:35.525	0.79804				2
2026.04.03	00:42:35.827	0.79806				2
2026.04.03	00:42:38.419	0.79808	0.79902			6
2026.04.03	00:42:45.898	0.79806	0.79904			6
2026.04.03	00:42:48.086	0.79805	0.79905			6
